,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2017-04-08,1.330494944,0.941974378,1.437401179,0.806581707,3.1258,1.3396,6.8978,7.0046,7.7691,64.26,110.76,4.4335,18.648,8.6268,13.77,1.4021,1133.89,151.6,9.0503,1.0066,30.56,34.57,9.975
2017-04-09,1.330494944,0.941974378,1.437401179,0.806581707,3.1258,1.3396,6.8978,7.0046,7.7691,64.26,110.76,4.4335,18.648,8.6268,13.77,1.4021,1133.89,151.6,9.0503,1.0066,30.56,34.57,9.975
2017-04-10,1.333333333,0.942862531,1.435750179,0.805282654,3.1443,1.3347,6.8988,7.0116,7.7697,64.55,110.95,4.433,18.691,8.6175,13.9025,1.4045,1141.24,151.37,9.0635,1.0077,30.57,34.61,9.975
2017-04-11,1.33386688,0.942151875,1.437607821,0.801025312,3.1456,1.3333,6.8893,7.0046,7.7707,64.55,109.74,4.431,18.7485,8.5961,13.8275,1.4029,1147.77,152.23,9.045,1.0072,30.63,34.55,9.975
2017-04-12,1.336005344,0.942418245,1.444043321,0.8,3.1519,1.3302,6.889,7.0081,7.7708,64.68,109.54,4.425,18.7665,8.5817,13.6225,1.3999,1138.83,152.13,9.0165,1.0054,30.55,34.45,9.975
2017-04-13,1.318391562,0.940733772,1.426330053,0.798594474,3.1309,1.3266,6.8865,6.9975,7.7737,64.42,109.23,4.41,18.535,8.5506,13.4225,1.3975,1133.32,151.98,9.0255,1.0047,30.32,34.31,9.975
2017-04-14,1.320132013,0.941176471,1.426737052,0.798020908,3.1445,1.3316,6.8835,7.0021,7.7726,64.42,108.63,4.405,18.5293,8.5741,13.415,1.3969,1136.67,151.83,9.0289,1.0038,30.31,34.34,9.975
2017-04-15,1.320132013,0.941176471,1.426737052,0.798020908,3.1445,1.3316,6.8835,7.0021,7.7726,64.42,108.63,4.405,18.5293,8.5741,13.415,1.3969,1136.67,151.83,9.0289,1.0038,30.31,34.34,9.975
2017-04-16,1.320132013,0.941176471,1.426737052,0.798020908,3.1445,1.3316,6.8835,7.0021,7.7726,64.42,108.63,4.405,18.5293,8.5741,13.415,1.3969,1136.67,151.83,9.0289,1.0038,30.31,34.34,9.975
2017-04-17,1.315097317,0.938086304,1.422879909,0.794470485,3.1036,1.3277,6.88,6.978,7.7722,64.53,108.46,4.403,18.548,8.5355,13.295,1.3954,1134.25,151.8,8.9864,1.0022,30.32,34.25,9.975
2017-04-18,1.323977228,0.93405567,1.421666193,0.783146683,3.0997,1.3381,6.8778,6.9471,7.7743,64.56,108.4,4.409,18.478,8.5192,13.285,1.3967,1143.89,151.8,8.9737,0.9978,30.39,34.34,9.975
2017-04-19,1.333333333,0.933968432,1.428163382,0.781921964,3.1399,1.3467,6.886,6.9475,7.7741,64.62,109.06,4.3985,18.868,8.5757,13.3025,1.3987,1142.37,152,8.982,0.9986,30.4,34.39,9.975
2017-04-20,1.326259947,0.929540807,1.425110446,0.779423227,3.1466,1.3479,6.88,6.9136,7.7746,64.61,109.34,4.396,18.848,8.5861,13.1875,1.3965,1136.29,151.95,8.9546,0.996,30.37,34.37,9.975
2017-04-21,1.326435867,0.935103797,1.424501425,0.782288978,3.1475,1.3502,6.8845,6.9533,7.7757,64.65,109.08,4.398,18.8425,8.6779,13.1575,1.3968,1134.22,152,9.0155,0.9987,30.34,34.37,9.975
2017-04-22,1.326435867,0.935103797,1.424501425,0.782288978,3.1475,1.3502,6.8845,6.9533,7.7757,64.65,109.08,4.398,18.8425,8.6779,13.1575,1.3968,1134.22,152,9.0155,0.9987,30.34,34.37,9.975
2017-04-23,1.326435867,0.935103797,1.424501425,0.782288978,3.1475,1.3502,6.8845,6.9533,7.7757,64.65,109.08,4.398,18.8425,8.6779,13.1575,1.3968,1134.22,152,9.0155,0.9987,30.34,34.37,9.975
2017-04-24,1.32310135,0.921998894,1.424704374,0.782288978,3.1254,1.3517,6.884,6.8489,7.7795,64.48,109.74,4.398,18.69,8.5628,12.985,1.3933,1132.19,152,8.8732,0.9964,30.23,34.37,9.975
2017-04-25,1.326611833,0.913993236,1.439055979,0.779058897,3.1669,1.3614,6.8824,6.8004,7.7796,64.32,110.88,4.369,18.9305,8.5518,13.0875,1.3927,1126.54,151.75,8.7675,0.9925,30.06,34.4,9.975
2017-04-26,1.340123291,0.919793966,1.453488372,0.778937529,3.1961,1.3591,6.8918,6.843,7.7806,64.08,111.52,4.346,19.149,8.5902,13.2825,1.3977,1133.17,151.9,8.7855,0.9957,30.1,34.48,9.975
2017-04-27,1.341921632,0.920471281,1.459002043,0.775855381,3.1867,1.3664,6.8958,6.8471,7.7801,64.14,111.13,4.345,19.119,8.5935,13.3725,1.3975,1133.83,152.1,8.8499,0.9948,30.12,34.62,9.975
2017-04-28,1.337792642,0.917852226,1.457725948,0.772916989,3.1896,1.3669,6.89,6.8271,7.7779,64.27,111.44,4.339,18.934,8.5726,13.335,1.397,1136.99,152.1,8.8635,0.9944,30.19,34.58,9.975
2017-04-29,1.337792642,0.917852226,1.457725948,0.772916989,3.1896,1.3669,6.89,6.8271,7.7779,64.27,111.44,4.339,18.934,8.5726,13.335,1.397,1136.99,152.1,8.8635,0.9944,30.19,34.58,9.975
2017-04-30,1.337792642,0.917852226,1.457725948,0.772916989,3.1896,1.3669,6.89,6.8271,7.7779,64.27,111.44,4.339,18.934,8.5726,13.335,1.397,1136.99,152.1,8.8635,0.9944,30.19,34.58,9.975
2017-05-01,1.327316167,0.916422287,1.446340758,0.77417357,3.176,1.3653,6.89,6.8157,7.7775,64.25,111.78,4.339,18.761,8.5838,13.375,1.3958,1134.87,151.95,8.8281,0.9955,30.16,34.58,9.975
2017-05-02,1.329256945,0.916590284,1.444460494,0.773933906,3.1685,1.3742,6.8949,6.8158,7.781,64.16,112.06,4.326,18.78,8.5941,13.285,1.3951,1129.16,151.95,8.8291,0.9913,30.02,34.47,9.975
2017-05-03,1.342101731,0.915750916,1.446759259,0.774233509,3.1443,1.3705,6.8968,6.8106,7.781,64.17,112.34,4.317,18.795,8.6191,13.3525,1.3951,1131.25,151.86,8.8148,0.9913,30.05,34.51,9.975
2017-05-04,1.350803728,0.911826388,1.459002043,0.774593338,3.1823,1.3745,6.8959,6.781,7.7815,64.22,112.7,4.326,19.0145,8.6774,13.615,1.4008,1134.2,152.25,8.816,0.989,30.12,34.63,9.975
2017-05-05,1.348799568,0.909421608,1.446131598,0.772200772,3.1703,1.3699,6.9021,6.7622,7.7839,64.31,112.63,4.335,19.004,8.6022,13.4775,1.4041,1136.49,152.25,8.7941,0.9876,30.18,34.67,9.975
2017-05-06,1.348799568,0.909421608,1.446131598,0.772200772,3.1703,1.3699,6.9021,6.7622,7.7839,64.31,112.63,4.335,19.004,8.6022,13.4775,1.4041,1136.49,152.25,8.7941,0.9876,30.18,34.67,9.975
2017-05-07,1.348799568,0.909421608,1.446131598,0.772200772,3.1703,1.3699,6.9021,6.7622,7.7839,64.31,112.63,4.335,19.004,8.6022,13.4775,1.4041,1136.49,152.25,8.7941,0.9876,30.18,34.67,9.975
2017-05-08,1.353912808,0.915080527,1.447178003,0.772678102,3.2003,1.3712,6.904,6.8086,7.784,64.32,112.84,4.335,19.1055,8.6445,13.6,1.4049,1132.91,152.15,8.8372,0.9979,30.13,34.62,9.975
2017-05-09,1.360174102,0.91954023,1.449485433,0.772857253,3.1818,1.3715,6.906,6.8429,7.7831,64.66,114.19,4.345,19.1225,8.6802,13.59,1.4112,1134.84,152.2,8.8876,1.0074,30.24,34.77,9.975
2017-05-10,1.354462955,0.919709372,1.439677512,0.772857253,3.1531,1.3652,6.9011,6.8416,7.7864,64.53,114.02,4.345,18.9705,8.608,13.45,1.4099,1132.13,152.05,8.913,1.0088,30.2,34.73,9.975
2017-05-11,1.356116084,0.920047842,1.460067163,0.776096236,3.1494,1.3693,6.9033,6.8457,7.7896,64.43,113.77,4.346,18.8825,8.5924,13.33,1.4084,1127.51,152.01,8.8799,1.0061,30.18,34.72,9.975
2017-05-12,1.351899419,0.915248032,1.457725948,0.776397516,3.1207,1.3717,6.8972,6.8093,7.7933,64.24,113.3,4.344,18.764,8.5713,13.375,1.4044,1121.68,152.4,8.8439,1.0008,30.15,34.65,9.975
2017-05-13,1.351899419,0.915248032,1.457725948,0.776397516,3.1207,1.3717,6.8972,6.8093,7.7933,64.24,113.3,4.344,18.764,8.5713,13.375,1.4044,1121.68,152.4,8.8439,1.0008,30.15,34.65,9.975
2017-05-14,1.351899419,0.915248032,1.457725948,0.776397516,3.1207,1.3717,6.8972,6.8093,7.7933,64.24,113.3,4.344,18.764,8.5713,13.375,1.4044,1121.68,152.4,8.8439,1.0008,30.15,34.65,9.975
2017-05-15,1.346801347,0.910829766,1.4522219,0.77417357,3.1049,1.3648,6.89,6.776,7.7884,64.04,113.54,4.325,18.66,8.5416,13.16,1.398,1115.01,152.4,8.819,0.9964,30.04,34.53,9.975
2017-05-16,1.346076188,0.903179191,1.45327714,0.774473358,3.0903,1.359,6.884,6.7187,7.7873,64.03,113.24,4.32,18.6195,8.4664,13.0925,1.3958,1115,152.6,8.7982,0.9878,30.09,34.47,9.975
2017-05-17,1.346619984,0.898149811,1.443834825,0.772558714,3.1015,1.3594,6.8773,6.6814,7.7867,64.11,111.46,4.321,18.628,8.3977,13.1675,1.3914,1118.67,152.55,8.7533,0.9808,30.1,34.47,9.975
2017-05-18,1.345532831,0.898472597,1.445922499,0.768698593,3.3823,1.3604,6.888,6.6849,7.7825,64.87,110.82,4.326,18.9265,8.4431,13.41,1.3918,1129.17,152.6,8.7755,0.9763,30.3,34.5,9.975
2017-05-19,1.342462075,0.893655049,1.446549978,0.768167153,3.2745,1.3537,6.883,6.6513,7.7835,64.56,111.47,4.32,18.678,8.3866,13.2225,1.3867,1116.71,152.4,8.7398,0.9754,30.02,34.33,9.975
2017-05-20,1.342462075,0.893655049,1.446549978,0.768167153,3.2745,1.3537,6.883,6.6513,7.7835,64.56,111.47,4.32,18.678,8.3866,13.2225,1.3867,1116.71,152.4,8.7398,0.9754,30.02,34.33,9.975
2017-05-21,1.342462075,0.893655049,1.446549978,0.768167153,3.2745,1.3537,6.883,6.6513,7.7835,64.56,111.47,4.32,18.678,8.3866,13.2225,1.3867,1116.71,152.4,8.7398,0.9754,30.02,34.33,9.975
2017-05-22,1.337613697,0.88999644,1.430615165,0.768875903,3.2952,1.3503,6.8828,6.6259,7.785,64.53,111.15,4.303,18.6695,8.3464,13.2175,1.3864,1114.71,152.7,8.6994,0.9736,30.01,34.32,9.975
2017-05-23,1.336005344,0.89301661,1.425719989,0.770178681,3.2729,1.3492,6.888,6.6461,7.7876,64.85,111.64,4.292,18.638,8.3694,13.105,1.3898,1125.02,152.65,8.7069,0.974,30.16,34.42,9.975
2017-05-24,1.339943722,0.894854586,1.42612664,0.77309625,3.2747,1.3454,6.8883,6.6588,7.7888,64.74,112.02,4.291,18.5665,8.3928,12.9525,1.3895,1122.83,152.6,8.7107,0.9769,30.15,34.38,9.975
2017-05-25,1.339405304,0.891424496,1.419849496,0.771962328,3.288,1.3457,6.8672,6.6332,7.7916,64.55,111.7,4.277,18.466,8.3531,12.875,1.3844,1119.71,152.78,8.6731,0.972,30.08,34.11,9.975
2017-05-26,1.344086022,0.895255148,1.417434444,0.781555295,3.2575,1.3454,6.8525,6.6623,7.7923,64.5,111.3,4.267,18.499,8.3935,12.87,1.3816,1118.67,152.75,8.6926,0.9753,30.18,34.04,9.975
2017-05-27,1.344086022,0.895255148,1.417434444,0.781555295,3.2575,1.3454,6.8525,6.6623,7.7923,64.5,111.3,4.267,18.499,8.3935,12.87,1.3816,1118.67,152.75,8.6926,0.9753,30.18,34.04,9.975
2017-05-28,1.344086022,0.895255148,1.417434444,0.781555295,3.2575,1.3454,6.8525,6.6623,7.7923,64.5,111.3,4.267,18.499,8.3935,12.87,1.3816,1118.67,152.75,8.6926,0.9753,30.18,34.04,9.975
2017-05-29,1.344086022,0.895255148,1.417434444,0.781555295,3.2575,1.3454,6.8525,6.6623,7.7923,64.5,111.3,4.267,18.499,8.3935,12.87,1.3816,1118.67,152.75,8.6926,0.9753,30.18,34.04,9.975
2017-05-30,1.339584729,0.894214433,1.40944327,0.777725929,3.2651,1.3462,6.8525,6.6514,7.7929,64.66,110.68,4.281,18.659,8.4304,13.1125,1.384,1122.87,152.75,8.7256,0.9744,30.15,34.11,9.975
2017-05-31,1.34462821,0.88999644,1.408450704,0.774893452,3.2405,1.3498,6.8098,6.6206,7.7929,64.5,110.71,4.279,18.655,8.4361,13.1725,1.3833,1119.58,152.75,8.6788,0.9684,30.11,34.03,9.975
2017-06-01,1.353729525,0.891742465,1.415628539,0.775554521,3.2398,1.3484,6.8029,6.633,7.7915,64.39,111.24,4.286,18.5775,8.4392,12.9775,1.3859,1120.85,152.7,8.6915,0.9712,30.09,34.16,9.975
2017-06-02,1.343905389,0.887311446,1.400364095,0.776096236,3.2391,1.35,6.8085,6.6006,7.7908,64.41,110.49,4.279,18.67,8.4237,12.8,1.3813,1117.49,151.85,8.6323,0.9642,30.09,34.11,9.975
2017-06-03,1.343905389,0.887311446,1.400364095,0.776096236,3.2391,1.35,6.8085,6.6006,7.7908,64.41,110.49,4.279,18.67,8.4237,12.8,1.3813,1117.49,151.85,8.6323,0.9642,30.09,34.11,9.975
2017-06-04,1.343905389,0.887311446,1.400364095,0.776096236,3.2391,1.35,6.8085,6.6006,7.7908,64.41,110.49,4.279,18.67,8.4237,12.8,1.3813,1117.49,151.85,8.6323,0.9642,30.09,34.11,9.975
2017-06-05,1.337077149,0.888888889,1.400364095,0.77417357,3.2896,1.3484,6.803,6.6133,7.7919,64.34,110.49,4.262,18.3895,8.4585,12.685,1.3818,1118.44,152.6,8.6621,0.9657,30.07,34.05,9.975
2017-06-06,1.330849082,0.887626487,1.388696014,0.775133711,3.2813,1.3451,6.7945,6.602,7.7936,64.42,109.34,4.265,18.2825,8.4671,12.8325,1.3792,1118.53,152.5,8.6733,0.9628,30.09,33.96,9.975
2017-06-07,1.324503311,0.88999644,1.389660923,0.77273781,3.279,1.3514,6.7935,6.6188,7.7936,64.39,109.54,4.2616,18.2305,8.4912,12.8275,1.3816,1124.16,152.7,8.6945,0.9657,30.09,34.02,9.975
2017-06-08,1.325732467,0.891503967,1.385233412,0.772857253,3.2822,1.3494,6.799,6.63,7.7967,64.24,110.1,4.267,18.1775,8.485,12.8975,1.3813,1122.73,151.91,8.7159,0.9675,30.11,34.06,9.975
2017-06-09,1.327668614,0.893655049,1.387539892,0.785114234,3.2793,1.3434,6.797,6.6462,7.7972,64.24,110.61,4.2635,18.1855,8.4968,12.8525,1.3837,1123.51,152.73,8.7178,0.97,30.12,34.05,9.975
2017-06-10,1.327668614,0.893655049,1.387539892,0.785114234,3.2793,1.3434,6.797,6.6462,7.7972,64.24,110.61,4.2635,18.1855,8.4968,12.8525,1.3837,1123.51,152.73,8.7178,0.97,30.12,34.05,9.975
2017-06-11,1.327668614,0.893655049,1.387539892,0.785114234,3.2793,1.3434,6.797,6.6462,7.7972,64.24,110.61,4.2635,18.1855,8.4968,12.8525,1.3837,1123.51,152.73,8.7178,0.97,30.12,34.05,9.975
2017-06-12,1.326435867,0.892538379,1.387732445,0.79001422,3.3097,1.3447,6.7974,6.637,7.8,64.48,109.72,4.2635,18.1725,8.4655,12.83,1.3842,1130.55,152.02,8.7412,0.9688,30.22,34.06,9.975
2017-06-13,1.326259947,0.893335716,1.384849744,0.784990973,3.3125,1.3226,6.7981,6.6431,7.7979,64.33,110.12,4.261,18.078,8.435,12.8,1.3818,1127.79,152.75,8.7035,0.9692,30.23,33.92,9.975
2017-06-14,1.312508203,0.886760663,1.369300288,0.780762024,3.2762,1.3201,6.7888,6.5943,7.7981,64.23,109.16,4.256,17.93,8.3662,12.5925,1.3718,1116.45,152.7,8.6421,0.9662,30.08,33.83,9.975
2017-06-15,1.318913216,0.896700143,1.387154945,0.78320802,3.274,1.3286,6.8061,6.6679,7.802,64.58,110.66,4.265,18.09,8.5007,12.8725,1.3828,1129.91,152.9,8.7503,0.9749,30.35,33.95,9.975
2017-06-16,1.311991603,0.893335716,1.37892995,0.782595085,3.2898,1.3235,6.8097,6.6435,7.8005,64.5,110.84,4.274,17.9195,8.4555,12.815,1.383,1133.2,152.8,8.7035,0.9739,30.31,33.95,9.975
2017-06-17,1.311991603,0.893335716,1.37892995,0.782595085,3.2898,1.3235,6.8097,6.6435,7.8005,64.5,110.84,4.274,17.9195,8.4555,12.815,1.383,1133.2,152.8,8.7035,0.9739,30.31,33.95,9.975
2017-06-18,1.311991603,0.893335716,1.37892995,0.782595085,3.2898,1.3235,6.8097,6.6435,7.8005,64.5,110.84,4.274,17.9195,8.4555,12.815,1.383,1133.2,152.8,8.7035,0.9739,30.31,33.95,9.975
2017-06-19,1.314924392,0.896057348,1.380452789,0.784744566,3.2908,1.3202,6.818,6.6638,7.8001,64.45,111.34,4.276,17.936,8.478,12.955,1.3858,1134.69,153.1,8.7339,0.9745,30.37,33.94,9.975
2017-06-20,1.320132013,0.89895721,1.381406272,0.791891036,3.3292,1.3268,6.8285,6.6869,7.8007,64.54,111.46,4.282,18.1255,8.5613,13.065,1.3902,1141.33,153.15,8.7941,0.9759,30.45,34.01,9.975
2017-06-21,1.324678765,0.897424392,1.386193513,0.789452909,3.3283,1.3323,6.8275,6.6749,7.8003,64.52,111.58,4.286,18.154,8.5336,13.0425,1.3912,1143.01,153.1,8.7619,0.9744,30.44,33.99,9.975
2017-06-22,1.325908247,0.897021887,1.376462491,0.789951813,3.3301,1.3236,6.8275,6.6707,7.799,64.6,111.36,4.286,18.112,8.4952,12.98,1.3909,1143.01,153.1,8.753,0.9728,30.44,33.99,9.975
2017-06-23,1.319609396,0.893176134,1.370989855,0.785731123,3.3281,1.3263,6.8345,6.6427,7.7997,64.47,111.26,4.2865,17.962,8.4471,12.9175,1.386,1132.99,153.25,8.7139,0.9692,30.29,33.95,9.975
2017-06-24,1.319609396,0.893176134,1.370989855,0.785731123,3.3281,1.3263,6.8345,6.6427,7.7997,64.47,111.26,4.2865,17.962,8.4471,12.9175,1.386,1132.99,153.25,8.7139,0.9692,30.29,33.95,9.975
2017-06-25,1.319609396,0.893176134,1.370989855,0.785731123,3.3281,1.3263,6.8345,6.6427,7.7997,64.47,111.26,4.2865,17.962,8.4471,12.9175,1.386,1132.99,153.25,8.7139,0.9692,30.29,33.95,9.975
2017-06-26,1.317523057,0.893176134,1.369300288,0.785422557,3.3106,1.3228,6.8382,6.6411,7.7986,64.43,111.48,4.2865,17.883,8.4667,12.85,1.3875,1132.48,152.62,8.713,0.9706,30.3,33.97,9.975
2017-06-27,1.317870322,0.884955752,1.374003847,0.781799703,3.3195,1.3176,6.81,6.5655,7.7999,64.47,112.42,4.2865,17.9735,8.4107,12.96,1.3867,1137.77,153.2,8.6147,0.9638,30.32,33.94,9.975
2017-06-28,1.309243257,0.879971841,1.368363437,0.773036487,3.2977,1.3043,6.7984,6.544,7.803,64.55,112.18,4.296,17.889,8.4498,12.955,1.3818,1141.91,153.25,8.5665,0.9608,30.41,33.95,9.975
2017-06-29,1.302083333,0.875656743,1.371742112,0.770178681,3.3062,1.301,6.784,6.5114,7.8038,64.66,112.32,4.292,18.031,8.4024,13.0325,1.3799,1144.07,153.4,8.495,0.9569,30.46,33.98,9.975
2017-06-30,1.302761855,0.876347384,1.365747064,0.769526741,3.3057,1.2982,6.7793,6.5154,7.8055,64.62,112.4,4.291,18.076,8.3781,13.0925,1.3765,1143.75,153.45,8.44,0.9586,30.38,33.92,9.975
2017-07-01,1.302761855,0.876347384,1.365747064,0.769526741,3.3057,1.2982,6.7793,6.5154,7.8055,64.62,112.4,4.291,18.076,8.3781,13.0925,1.3765,1143.75,153.45,8.44,0.9586,30.38,33.92,9.975
2017-07-02,1.302761855,0.876347384,1.365747064,0.769526741,3.3057,1.2982,6.7793,6.5154,7.8055,64.62,112.4,4.291,18.076,8.3781,13.0925,1.3765,1143.75,153.45,8.44,0.9586,30.38,33.92,9.975
2017-07-03,1.306847883,0.879739597,1.370050692,0.772141147,3.3,1.3,6.7984,6.5411,7.81,64.84,113.32,4.2965,18.2215,8.3647,13.2225,1.3825,1149.26,153.5,8.4742,0.9632,30.49,33.99,9.975
2017-07-04,1.306847883,0.879739597,1.370050692,0.772141147,3.3,1.3,6.7984,6.5411,7.81,64.84,113.32,4.2965,18.2215,8.3647,13.2225,1.3825,1149.26,153.5,8.4742,0.9632,30.49,33.99,9.975
2017-07-05,1.317870322,0.882145378,1.374948439,0.773156023,3.3162,1.2998,6.7995,6.5599,7.8072,64.8,113.2,4.295,18.3295,8.4027,13.4,1.3821,1153.06,153.6,8.5031,0.9652,30.56,34.03,9.975
2017-07-06,1.318565401,0.876501008,1.376273053,0.771188401,3.3048,1.2933,6.799,6.5177,7.812,64.72,113.28,4.297,18.307,8.3543,13.45,1.3826,1156.55,153.4,8.4454,0.9634,30.61,34.07,9.975
2017-07-07,1.315962627,0.877500878,1.374948439,0.776397516,3.2843,1.287,6.8039,6.5252,7.8116,64.62,114.1,4.297,18.144,8.3713,13.425,1.3823,1153.85,153.55,8.4373,0.9644,30.56,34.09,9.975
2017-07-08,1.315962627,0.877500878,1.374948439,0.776397516,3.2843,1.287,6.8039,6.5252,7.8116,64.62,114.1,4.297,18.144,8.3713,13.425,1.3823,1153.85,153.55,8.4373,0.9644,30.56,34.09,9.975
2017-07-09,1.315962627,0.877500878,1.374948439,0.776397516,3.2843,1.287,6.8039,6.5252,7.8116,64.62,114.1,4.297,18.144,8.3713,13.425,1.3823,1153.85,153.55,8.4373,0.9644,30.56,34.09,9.975
2017-07-10,1.315962627,0.877500878,1.375705049,0.776156473,3.2627,1.2883,6.8026,6.525,7.8128,64.45,114.08,4.295,17.981,8.3304,13.43,1.385,1149.35,153.6,8.4368,0.9658,30.56,34.13,9.975
2017-07-11,1.313370108,0.874890639,1.387154945,0.77814956,3.2505,1.2921,6.801,6.506,7.8123,64.54,114.2,4.296,17.953,8.3265,13.595,1.3845,1149.83,153.7,8.4259,0.9672,30.53,34.1,9.975
2017-07-12,1.303271211,0.876347384,1.377220768,0.775855381,3.2258,1.2768,6.7865,6.5172,7.8105,64.53,113.19,4.292,17.767,8.2812,13.235,1.3781,1138.32,153.65,8.4176,0.9648,30.38,33.94,9.975
2017-07-13,1.293995859,0.878348704,1.367053999,0.773933906,3.2133,1.2739,6.7825,6.5322,7.8081,64.46,113.39,4.2905,17.739,8.2682,13.2525,1.3768,1137.22,153.6,8.3662,0.9685,30.36,33.96,9.975
2017-07-14,1.279918085,0.87320992,1.364070386,0.764584448,3.1832,1.2655,6.7741,6.493,7.8069,64.38,112.66,4.291,17.562,8.1977,13.0275,1.3717,1127.79,153.6,8.3298,0.9654,30.26,33.76,9.975
2017-07-15,1.279918085,0.87320992,1.364070386,0.764584448,3.1832,1.2655,6.7741,6.493,7.8069,64.38,112.66,4.291,17.562,8.1977,13.0275,1.3717,1127.79,153.6,8.3298,0.9654,30.26,33.76,9.975
2017-07-16,1.279918085,0.87320992,1.364070386,0.764584448,3.1832,1.2655,6.7741,6.493,7.8069,64.38,112.66,4.291,17.562,8.1977,13.0275,1.3717,1127.79,153.6,8.3298,0.9654,30.26,33.76,9.975
2017-07-17,1.280245807,0.871839582,1.365747064,0.76581406,3.181,1.2673,6.769,6.4841,7.8034,64.34,112.76,4.286,17.6,8.1513,12.91,1.3693,1127.74,153.7,8.3016,0.9627,30.37,33.63,9.975
2017-07-18,1.262148176,0.863707031,1.357220413,0.767695378,3.1571,1.2663,6.7451,6.4223,7.8045,64.32,111.89,4.284,17.499,8.0632,12.905,1.3659,1123.69,153.75,8.2742,0.9526,30.34,33.57,9.975
2017-07-19,1.25849484,0.868206286,1.359249694,0.767106474,3.1526,1.2586,6.7511,6.4563,7.8083,64.24,111.77,4.2845,17.4775,8.0645,12.92,1.3684,1122.92,153.6,8.2893,0.9548,30.37,33.6,9.975
2017-07-20,1.256597135,0.859549596,1.352447931,0.770653514,3.1374,1.2582,6.757,6.3921,7.8101,64.37,111.68,4.29,17.512,8.0243,13.005,1.3662,1120.77,153.6,8.2314,0.9507,30.38,33.57,9.975
2017-07-21,1.264062698,0.858000858,1.34462821,0.771128933,3.1218,1.2545,6.7663,6.3802,7.8091,64.38,111.18,4.282,17.563,8.0279,12.9425,1.3628,1117.47,153.6,8.2491,0.9468,30.41,33.45,9.975
2017-07-22,1.264062698,0.858000858,1.34462821,0.771128933,3.1218,1.2545,6.7663,6.3802,7.8091,64.38,111.18,4.282,17.563,8.0279,12.9425,1.3628,1117.47,153.6,8.2491,0.9468,30.41,33.45,9.975
2017-07-23,1.264062698,0.858000858,1.34462821,0.771128933,3.1218,1.2545,6.7663,6.3802,7.8091,64.38,111.18,4.282,17.563,8.0279,12.9425,1.3628,1117.47,153.6,8.2491,0.9468,30.41,33.45,9.975
2017-07-24,1.261670452,0.858958942,1.34589502,0.767577525,3.1473,1.2519,6.7488,6.3861,7.8068,64.39,111.1,4.276,17.6835,8.0136,12.965,1.3616,1113.82,153.45,8.2205,0.9456,30.34,33.39,9.975
2017-07-25,1.258019877,0.857927248,1.346982759,0.766518473,3.1617,1.2512,6.7495,6.3803,7.8082,64.38,111.57,4.28,17.763,7.9765,13.025,1.3611,1117.02,153.45,8.2025,0.9496,30.32,33.44,9.975
2017-07-26,1.262307498,0.859697387,1.345713901,0.766400981,3.1596,1.2506,6.753,6.392,7.8122,64.32,112.1,4.2825,17.756,7.9595,13.0275,1.3612,1117.76,153.55,8.2301,0.958,30.36,33.48,9.975
2017-07-27,1.255965838,0.857927248,1.334935256,0.76540375,3.1527,1.2529,6.741,6.3793,7.809,64.11,111.62,4.276,17.6915,7.9578,13.025,1.3598,1115.15,153.65,8.2297,0.9656,30.18,33.33,9.975
2017-07-28,1.251407834,0.850774205,1.332267519,0.761962816,3.1424,1.2436,6.7362,6.3252,7.8096,64.11,110.87,4.2795,17.7535,7.9174,13.0225,1.3571,1121.49,153.7,8.1177,0.9685,30.26,33.37,9.975
2017-07-29,1.251407834,0.850774205,1.332267519,0.761962816,3.1424,1.2436,6.7362,6.3252,7.8096,64.11,110.87,4.2795,17.7535,7.9174,13.0225,1.3571,1121.49,153.7,8.1177,0.9685,30.26,33.37,9.975
2017-07-30,1.251407834,0.850774205,1.332267519,0.761962816,3.1424,1.2436,6.7362,6.3252,7.8096,64.11,110.87,4.2795,17.7535,7.9174,13.0225,1.3571,1121.49,153.7,8.1177,0.9685,30.26,33.37,9.975
2017-07-31,1.251877817,0.845594453,1.332800213,0.757805396,3.1338,1.249,6.724,6.2876,7.81,64.18,110.38,4.28,17.859,7.8922,13.2225,1.3559,1121.86,153.5,8.0752,0.965,30.2,33.28,9.975
2017-08-01,1.254075746,0.847529452,1.337971635,0.757231561,3.1143,1.254,6.717,6.3026,7.8121,64.06,110.33,4.284,17.8085,7.9235,13.215,1.3579,1121.09,153.1,8.1124,0.9655,30.24,33.28,9.975
2017-08-02,1.252661907,0.843099233,1.343183345,0.755515261,3.1165,1.2544,6.72,6.2702,7.8169,63.64,110.43,4.284,17.82,7.8677,13.21,1.3585,1121.55,153.45,8.0958,0.9684,30.22,33.25,9.975
2017-08-03,1.258653241,0.841750842,1.344447432,0.760803408,3.1209,1.2563,6.715,6.261,7.8172,63.67,110.12,4.277,17.8845,7.8803,13.3925,1.3588,1127.73,153.4,8.0922,0.969,30.19,33.25,9.975
2017-08-04,1.261988894,0.850774205,1.348799568,0.767106474,3.1176,1.2639,6.7272,6.3295,7.819,63.64,110.76,4.277,17.865,7.955,13.46,1.3604,1128.02,153.4,8.1615,0.9721,30.18,33.29,9.975
